RX Date/Time,A0(field 1),A1(field 2),A2(field 3),A3(field 4)
2023/07/10/ 12:00:58::107,2216299,5405,0.33,0.30,0.36,0.38,1.12,1.23
2023/07/10/ 12:00:58::520,2216710,5406,0.33,0.30,0.35,0.39,0.98,1.81
2023/07/10/ 12:00:58::934,2217119,5407,0.33,0.30,0.36,0.39,0.95,1.48
2023/07/10/ 12:00:59::347,2217530,5408,0.33,0.30,0.36,0.39,1.12,1.23
2023/07/10/ 12:00:59::752,2217939,5409,0.33,0.30,0.35,0.39,1.00,1.78
2023/07/10/ 12:01:00::164,2218350,5410,0.34,0.30,0.36,0.39,0.93,1.55
2023/07/10/ 12:01:00::598,2218760,5411,0.33,0.30,0.36,0.38,1.12,1.24
2023/07/10/ 12:01:01::040,2219170,5412,0.33,0.30,0.36,0.39,1.03,1.70
2023/07/10/ 12:01:01::397,2219580,5413,0.33,0.30,0.36,0.39,0.91,1.62
2023/07/10/ 12:01:01::845,2219991,5414,0.33,0.30,0.36,0.39,1.10,1.23
2023/07/10/ 12:01:02::247,2220400,5415,0.33,0.30,0.35,0.39,1.06,1.61
2023/07/10/ 12:01:02::648,2220811,5416,0.33,0.30,0.36,0.39,0.90,1.70
2023/07/10/ 12:01:03::064,2221220,5417,0.33,0.30,0.36,0.39,1.09,1.25
2023/07/10/ 12:01:03::473,2221631,5418,0.33,0.30,0.35,0.39,1.08,1.50
2023/07/10/ 12:01:03::891,2222041,5419,0.33,0.30,0.35,0.39,0.89,1.76
2023/07/10/ 12:01:04::302,2222451,5420,0.33,0.30,0.36,0.39,1.06,1.25
2023/07/10/ 12:01:04::718,2222861,5421,0.33,0.30,0.36,0.39,1.11,1.40
2023/07/10/ 12:01:05::130,2223271,5422,0.33,0.30,0.35,0.39,0.90,1.82
2023/07/10/ 12:01:05::578,2223681,5423,0.33,0.30,0.36,0.39,1.03,1.28
2023/07/10/ 12:01:05::962,2224092,5424,0.33,0.30,0.35,0.39,1.11,1.33
2023/07/10/ 12:01:06::383,2224501,5425,0.33,0.30,0.35,0.39,0.91,1.85
2023/07/10/ 12:01:06::773,2224912,5426,0.33,0.30,0.36,0.39,1.02,1.31
2023/07/10/ 12:01:07::194,2225321,5427,0.33,0.30,0.35,0.39,1.11,1.29
2023/07/10/ 12:01:07::605,2225732,5428,0.33,0.30,0.35,0.39,0.92,1.86
2023/07/10/ 12:01:08::045,2226142,5429,0.33,0.30,0.36,0.39,1.00,1.35
2023/07/10/ 12:01:08::437,2226552,5430,0.33,0.30,0.35,0.39,1.10,1.27
2023/07/10/ 12:01:08::850,2226962,5431,0.33,0.30,0.35,0.39,0.93,1.86
2023/07/10/ 12:01:09::258,2227372,5432,0.33,0.30,0.36,0.39,1.01,1.36
2023/07/10/ 12:01:09::696,2227782,5433,0.33,0.30,0.36,0.39,1.11,1.26
2023/07/10/ 12:01:10::100,2228192,5434,0.33,0.30,0.35,0.39,0.95,1.85
2023/07/10/ 12:01:10::506,2228602,5435,0.34,0.30,0.36,0.39,1.00,1.38
2023/07/10/ 12:01:10::939,2229012,5436,0.33,0.30,0.36,0.39,1.11,1.24
2023/07/10/ 12:01:11::320,2229423,5437,0.33,0.30,0.36,0.39,0.96,1.84
2023/07/10/ 12:01:11::738,2229832,5438,0.34,0.30,0.36,0.39,0.98,1.40
2023/07/10/ 12:01:12::154,2230243,5439,0.33,0.30,0.36,0.39,1.11,1.23
2023/07/10/ 12:01:12::566,2230652,5440,0.33,0.30,0.35,0.39,0.98,1.82
2023/07/10/ 12:01:12::978,2231063,5441,0.33,0.30,0.36,0.39,0.96,1.47
2023/07/10/ 12:01:13::392,2231473,5442,0.33,0.30,0.36,0.39,1.12,1.23
2023/07/10/ 12:01:13::818,2231883,5443,0.33,0.30,0.35,0.39,1.00,1.78
2023/07/10/ 12:01:14::219,2232293,5444,0.33,0.30,0.35,0.39,0.93,1.54
2023/07/10/ 12:01:14::625,2232704,5445,0.33,0.30,0.35,0.38,1.11,1.23
2023/07/10/ 12:01:15::082,2233113,5446,0.33,0.30,0.35,0.39,1.02,1.71
2023/07/10/ 12:01:15::468,2233524,5447,0.33,0.30,0.36,0.39,0.91,1.61
2023/07/10/ 12:01:15::872,2233933,5448,0.33,0.30,0.36,0.39,1.10,1.23
2023/07/10/ 12:01:16::288,2234344,5449,0.33,0.30,0.35,0.39,1.06,1.60
2023/07/10/ 12:01:16::699,2234754,5450,0.33,0.30,0.36,0.39,0.89,1.71
2023/07/10/ 12:01:17::112,2235164,5451,0.33,0.30,0.36,0.39,1.08,1.25
2023/07/10/ 12:01:17::523,2235574,5452,0.33,0.30,0.35,0.39,1.10,1.44
2023/07/10/ 12:01:17::934,2235984,5453,0.33,0.30,0.35,0.39,0.90,1.80
2023/07/10/ 12:01:18::350,2236394,5454,0.33,0.30,0.36,0.39,1.04,1.27
2023/07/10/ 12:01:18::762,2236805,5455,0.33,0.30,0.36,0.39,1.11,1.33
2023/07/10/ 12:01:19::181,2237214,5456,0.33,0.30,0.35,0.39,0.91,1.85
2023/07/10/ 12:01:19::589,2237625,5457,0.33,0.30,0.36,0.39,1.02,1.33
2023/07/10/ 12:01:19::997,2238034,5458,0.33,0.30,0.36,0.39,1.11,1.28
2023/07/10/ 12:01:20::417,2238445,5459,0.33,0.30,0.35,0.39,0.93,1.86
2023/07/10/ 12:01:20::830,2238855,5460,0.33,0.30,0.36,0.39,1.01,1.37
2023/07/10/ 12:01:21::241,2239264,5461,0.33,0.30,0.36,0.39,1.11,1.25
2023/07/10/ 12:01:21::651,2239675,5462,0.33,0.30,0.36,0.39,0.95,1.85
2023/07/10/ 12:01:22::062,2240084,5463,0.33,0.30,0.36,0.39,0.99,1.39
2023/07/10/ 12:01:22::500,2240495,5464,0.33,0.30,0.36,0.39,1.11,1.23
2023/07/10/ 12:01:22::888,2240905,5465,0.33,0.30,0.36,0.39,0.98,1.82
2023/07/10/ 12:01:23::305,2241315,5466,0.33,0.30,0.36,0.39,0.95,1.48
2023/07/10/ 12:01:23::715,2241725,5467,0.33,0.30,0.36,0.39,1.12,1.23
2023/07/10/ 12:01:24::135,2242136,5468,0.33,0.30,0.35,0.39,1.01,1.75
2023/07/10/ 12:01:24::560,2242545,5469,0.33,0.30,0.36,0.39,0.91,1.60
2023/07/10/ 12:01:24::945,2242956,5470,0.33,0.30,0.36,0.39,1.11,1.23
2023/07/10/ 12:01:25::371,2243365,5471,0.33,0.30,0.36,0.39,1.07,1.59
2023/07/10/ 12:01:25::781,2243776,5472,0.33,0.30,0.36,0.39,0.89,1.73
2023/07/10/ 12:01:26::203,2244186,5473,0.33,0.30,0.36,0.39,1.07,1.26
2023/07/10/ 12:01:26::629,2244596,5474,0.33,0.30,0.36,0.39,1.10,1.41
2023/07/10/ 12:01:27::025,2245006,5475,0.33,0.30,0.36,0.39,0.90,1.81
2023/07/10/ 12:01:27::437,2245416,5476,0.33,0.30,0.36,0.39,1.04,1.30
2023/07/10/ 12:01:27::845,2245826,5477,0.33,0.30,0.36,0.39,1.12,1.30
2023/07/10/ 12:01:28::265,2246237,5478,0.33,0.30,0.36,0.39,0.92,1.86
2023/07/10/ 12:01:28::690,2246646,5479,0.33,0.30,0.36,0.39,1.01,1.37
2023/07/10/ 12:01:29::093,2247057,5480,0.33,0.30,0.36,0.39,1.11,1.26
2023/07/10/ 12:01:29::505,2247467,5481,0.33,0.30,0.35,0.39,0.95,1.85
2023/07/10/ 12:01:29::910,2247877,5482,0.34,0.30,0.36,0.39,0.99,1.39
2023/07/10/ 12:01:30::331,2248287,5483,0.33,0.30,0.36,0.39,1.11,1.23
2023/07/10/ 12:01:30::741,2248697,5484,0.33,0.30,0.35,0.39,0.98,1.82
2023/07/10/ 12:01:31::158,2249107,5485,0.33,0.30,0.36,0.39,0.95,1.50
2023/07/10/ 12:01:31::573,2249518,5486,0.33,0.30,0.36,0.39,1.12,1.22
2023/07/10/ 12:01:31::984,2249927,5487,0.33,0.30,0.35,0.39,1.03,1.71
2023/07/10/ 12:01:32::396,2250338,5488,0.33,0.30,0.36,0.39,0.90,1.64
2023/07/10/ 12:01:32::836,2250747,5489,0.33,0.30,0.36,0.39,1.10,1.24
2023/07/10/ 12:01:33::227,2251158,5490,0.33,0.31,0.36,0.39,1.08,1.52
2023/07/10/ 12:01:33::662,2251568,5491,0.33,0.30,0.36,0.39,0.89,1.76
2023/07/10/ 12:01:34::066,2251977,5492,0.33,0.30,0.36,0.39,1.06,1.26
2023/07/10/ 12:01:34::463,2252388,5493,0.33,0.30,0.36,0.39,1.11,1.36
2023/07/10/ 12:01:34::878,2252797,5494,0.33,0.30,0.35,0.39,0.91,1.84
2023/07/10/ 12:01:35::290,2253208,5495,0.33,0.30,0.36,0.39,1.03,1.32
2023/07/10/ 12:01:35::697,2253618,5496,0.33,0.30,0.36,0.39,1.12,1.28
2023/07/10/ 12:01:36::117,2254028,5497,0.33,0.30,0.36,0.39,0.93,1.87
2023/07/10/ 12:01:36::525,2254438,5498,0.33,0.30,0.36,0.39,1.01,1.38
2023/07/10/ 12:01:36::934,2254849,5499,0.33,0.30,0.36,0.39,1.11,1.24
2023/07/10/ 12:01:37::351,2255258,5500,0.33,0.30,0.36,0.39,0.96,1.85
2023/07/10/ 12:01:37::763,2255669,5501,0.33,0.30,0.36,0.39,0.98,1.42
2023/07/10/ 12:01:38::182,2256078,5502,0.33,0.30,0.36,0.39,1.12,1.23
2023/07/10/ 12:01:38::597,2256489,5503,0.33,0.31,0.35,0.39,0.99,1.79
2023/07/10/ 12:01:39::020,2256899,5504,0.33,0.30,0.36,0.39,0.94,1.54
2023/07/10/ 12:01:39::419,2257309,5505,0.33,0.30,0.36,0.39,1.11,1.23
2023/07/10/ 12:01:39::828,2257719,5506,0.33,0.30,0.35,0.39,1.04,1.67
2023/07/10/ 12:01:40::255,2258129,5507,0.33,0.30,0.36,0.39,0.90,1.66
2023/07/10/ 12:01:40::660,2258539,5508,0.33,0.30,0.36,0.38,1.09,1.24
2023/07/10/ 12:01:41::068,2258950,5509,0.33,0.30,0.36,0.39,1.08,1.50
2023/07/10/ 12:01:41::484,2259359,5510,0.33,0.30,0.36,0.39,0.89,1.77
2023/07/10/ 12:01:41::899,2259770,5511,0.34,0.30,0.36,0.39,1.05,1.26
2023/07/10/ 12:01:42::315,2260179,5512,0.33,0.31,0.36,0.39,1.11,1.36
2023/07/10/ 12:01:42::728,2260590,5513,0.33,0.31,0.36,0.39,0.91,1.84
2023/07/10/ 12:01:43::135,2261000,5514,0.33,0.30,0.36,0.39,1.03,1.32
2023/07/10/ 12:01:43::553,2261410,5515,0.33,0.30,0.36,0.39,1.11,1.28
2023/07/10/ 12:01:43::960,2261820,5516,0.33,0.30,0.36,0.39,0.93,1.86
2023/07/10/ 12:01:44::380,2262231,5517,0.33,0.30,0.36,0.39,1.01,1.37
2023/07/10/ 12:01:44::792,2262640,5518,0.33,0.30,0.36,0.39,1.11,1.26
2023/07/10/ 12:01:45::208,2263051,5519,0.33,0.30,0.35,0.39,0.95,1.85
2023/07/10/ 12:01:45::617,2263460,5520,0.33,0.30,0.36,0.39,0.99,1.38
2023/07/10/ 12:01:46::024,2263871,5521,0.33,0.30,0.36,0.39,1.11,1.23
2023/07/10/ 12:01:46::445,2264281,5522,0.33,0.31,0.35,0.39,0.98,1.83
2023/07/10/ 12:01:46::856,2264691,5523,0.33,0.30,0.36,0.39,0.96,1.47
2023/07/10/ 12:01:47::259,2265101,5524,0.33,0.30,0.36,0.39,1.12,1.22
2023/07/10/ 12:01:47::684,2265511,5525,0.33,0.30,0.36,0.39,1.01,1.76
2023/07/10/ 12:01:48::091,2265921,5526,0.33,0.30,0.36,0.39,0.92,1.58
2023/07/10/ 12:01:48::507,2266331,5527,0.33,0.30,0.36,0.39,1.11,1.23
2023/07/10/ 12:01:48::922,2266741,5528,0.33,0.30,0.36,0.39,1.06,1.61
2023/07/10/ 12:01:49::330,2267151,5529,0.33,0.30,0.36,0.39,0.89,1.70
2023/07/10/ 12:01:49::750,2267561,5530,0.33,0.30,0.36,0.39,1.08,1.25
2023/07/10/ 12:01:50::158,2267971,5531,0.33,0.30,0.36,0.39,1.10,1.44
2023/07/10/ 12:01:50::574,2268382,5532,0.33,0.30,0.35,0.39,0.90,1.81
2023/07/10/ 12:01:50::986,2268791,5533,0.33,0.30,0.36,0.39,1.04,1.29
2023/07/10/ 12:01:51::394,2269202,5534,0.33,0.30,0.35,0.39,1.12,1.31
2023/07/10/ 12:01:51::813,2269612,5535,0.33,0.30,0.36,0.39,0.91,1.85
2023/07/10/ 12:01:52::227,2270022,5536,0.33,0.30,0.36,0.39,1.02,1.36
2023/07/10/ 12:01:52::654,2270432,5537,0.33,0.30,0.36,0.39,1.11,1.26
2023/07/10/ 12:01:53::056,2270842,5538,0.33,0.30,0.35,0.39,0.94,1.85
2023/07/10/ 12:01:53::478,2271252,5539,0.33,0.30,0.36,0.39,0.99,1.39
2023/07/10/ 12:01:53::881,2271663,5540,0.33,0.30,0.36,0.39,1.11,1.22
2023/07/10/ 12:01:54::307,2272072,5541,0.33,0.30,0.35,0.39,0.98,1.82
2023/07/10/ 12:01:54::698,2272483,5542,0.33,0.30,0.36,0.39,0.94,1.50
2023/07/10/ 12:01:55::118,2272892,5543,0.33,0.30,0.36,0.39,1.12,1.23
2023/07/10/ 12:01:55::526,2273303,5544,0.33,0.31,0.35,0.39,1.03,1.70
2023/07/10/ 12:01:55::946,2273713,5545,0.33,0.30,0.36,0.39,0.91,1.65
2023/07/10/ 12:01:56::362,2274123,5546,0.33,0.30,0.36,0.39,1.09,1.24
2023/07/10/ 12:01:56::773,2274533,5547,0.33,0.31,0.35,0.39,1.08,1.50
2023/07/10/ 12:01:57::185,2274944,5548,0.33,0.30,0.36,0.39,0.90,1.78
2023/07/10/ 12:01:57::599,2275353,5549,0.33,0.30,0.36,0.39,1.05,1.27
2023/07/10/ 12:01:58::012,2275764,5550,0.33,0.30,0.36,0.39,1.11,1.34
2023/07/10/ 12:01:58::426,2276173,5551,0.33,0.30,0.36,0.39,0.91,1.85
2023/07/10/ 12:01:58::838,2276584,5552,0.33,0.30,0.36,0.39,1.03,1.34
2023/07/10/ 12:01:59::250,2276994,5553,0.33,0.30,0.36,0.39,1.11,1.28
2023/07/10/ 12:01:59::651,2277404,5554,0.33,0.30,0.35,0.39,0.94,1.87
2023/07/10/ 12:02:00::083,2277814,5555,0.33,0.30,0.36,0.39,1.00,1.38
2023/07/10/ 12:02:00::484,2278224,5556,0.33,0.30,0.36,0.39,1.12,1.24
2023/07/10/ 12:02:00::966,2278634,5557,0.33,0.30,0.36,0.39,0.96,1.85
2023/07/10/ 12:02:01::360,2279045,5558,0.33,0.30,0.36,0.39,0.98,1.42
2023/07/10/ 12:02:01::629,2279454,5559,0.33,0.30,0.36,0.39,1.12,1.23
2023/07/10/ 12:02:02::154,2279865,5560,0.33,0.30,0.36,0.39,0.99,1.80
2023/07/10/ 12:02:02::547,2280274,5561,0.33,0.30,0.36,0.39,0.94,1.53
2023/07/10/ 12:02:02::967,2280685,5562,0.33,0.30,0.36,0.38,1.12,1.23
2023/07/10/ 12:02:03::382,2281095,5563,0.33,0.31,0.36,0.39,1.03,1.70
2023/07/10/ 12:02:03::788,2281504,5564,0.33,0.30,0.36,0.39,0.90,1.64
2023/07/10/ 12:02:04::209,2281915,5565,0.33,0.30,0.36,0.38,1.10,1.24
2023/07/10/ 12:02:04::620,2282324,5566,0.33,0.30,0.35,0.39,1.07,1.56
2023/07/10/ 12:02:05::048,2282735,5567,0.33,0.30,0.36,0.39,0.89,1.74
2023/07/10/ 12:02:05::497,2283145,5568,0.33,0.30,0.36,0.39,1.07,1.26
2023/07/10/ 12:02:05::859,2283555,5569,0.33,0.30,0.36,0.39,1.11,1.40
2023/07/10/ 12:02:06::290,2283965,5570,0.33,0.30,0.36,0.39,0.90,1.83
2023/07/10/ 12:02:06::690,2284376,5571,0.33,0.30,0.36,0.38,1.03,1.30
2023/07/10/ 12:02:07::113,2284785,5572,0.33,0.30,0.35,0.39,1.11,1.30
2023/07/10/ 12:02:07::515,2285196,5573,0.33,0.31,0.35,0.39,0.92,1.86
2023/07/10/ 12:02:07::920,2285605,5574,0.33,0.30,0.36,0.38,1.01,1.37
2023/07/10/ 12:02:08::340,2286016,5575,0.33,0.30,0.36,0.39,1.11,1.26
2023/07/10/ 12:02:08::752,2286426,5576,0.33,0.30,0.35,0.39,0.94,1.85
2023/07/10/ 12:02:09::165,2286836,5577,0.33,0.30,0.36,0.38,0.99,1.38
2023/07/10/ 12:02:09::573,2287246,5578,0.33,0.30,0.36,0.38,1.11,1.23
2023/07/10/ 12:02:09::994,2287656,5579,0.33,0.30,0.35,0.39,0.97,1.83
2023/07/10/ 12:02:10::407,2288066,5580,0.33,0.30,0.36,0.39,0.96,1.46
2023/07/10/ 12:02:10::820,2288477,5581,0.33,0.30,0.36,0.38,1.12,1.23
2023/07/10/ 12:02:11::234,2288886,5582,0.33,0.30,0.36,0.38,1.00,1.78
2023/07/10/ 12:02:11::645,2289297,5583,0.33,0.30,0.36,0.39,0.93,1.56
2023/07/10/ 12:02:12::060,2289707,5584,0.33,0.30,0.36,0.38,1.11,1.23
2023/07/10/ 12:02:12::474,2290117,5585,0.33,0.30,0.36,0.38,1.04,1.66
2023/07/10/ 12:02:12::880,2290527,5586,0.33,0.30,0.36,0.39,0.90,1.67
2023/07/10/ 12:02:13::319,2290937,5587,0.33,0.30,0.36,0.38,1.09,1.24
2023/07/10/ 12:02:13::712,2291347,5588,0.33,0.30,0.35,0.38,1.08,1.51
2023/07/10/ 12:02:14::127,2291757,5589,0.33,0.30,0.36,0.39,0.89,1.76
2023/07/10/ 12:02:14::534,2292167,5590,0.33,0.30,0.36,0.38,1.05,1.26
2023/07/10/ 12:02:14::946,2292578,5591,0.33,0.30,0.36,0.38,1.11,1.37
2023/07/10/ 12:02:15::368,2292987,5592,0.33,0.31,0.36,0.39,0.90,1.84
2023/07/10/ 12:02:15::774,2293397,5593,0.33,0.30,0.36,0.38,1.03,1.31
2023/07/10/ 12:02:16::193,2293808,5594,0.33,0.30,0.36,0.38,1.11,1.30
2023/07/10/ 12:02:16::601,2294217,5595,0.33,0.30,0.35,0.39,0.92,1.86
2023/07/10/ 12:02:17::017,2294628,5596,0.33,0.30,0.36,0.38,1.01,1.36
2023/07/10/ 12:02:17::430,2295037,5597,0.32,0.30,0.36,0.38,1.11,1.27
2023/07/10/ 12:02:17::841,2295448,5598,0.33,0.30,0.35,0.38,0.94,1.87
2023/07/10/ 12:02:18::247,2295858,5599,0.33,0.30,0.36,0.38,1.00,1.37
2023/07/10/ 12:02:18::680,2296268,5600,0.33,0.30,0.36,0.38,1.10,1.24
2023/07/10/ 12:02:19::082,2296678,5601,0.33,0.30,0.36,0.39,0.95,1.85
2023/07/10/ 12:02:19::497,2297089,5602,0.33,0.30,0.36,0.38,0.98,1.39
2023/07/10/ 12:02:19::905,2297498,5603,0.33,0.30,0.36,0.38,1.11,1.23
2023/07/10/ 12:02:20::326,2297909,5604,0.33,0.30,0.36,0.39,0.97,1.83
2023/07/10/ 12:02:20::735,2298318,5605,0.33,0.30,0.36,0.38,0.96,1.46
2023/07/10/ 12:02:21::148,2298729,5606,0.33,0.30,0.36,0.38,1.12,1.23
2023/07/10/ 12:02:21::561,2299139,5607,0.33,0.30,0.36,0.39,1.00,1.78
2023/07/10/ 12:02:21::974,2299549,5608,0.33,0.30,0.36,0.39,0.93,1.56
2023/07/10/ 12:02:22::387,2299959,5609,0.33,0.30,0.36,0.38,1.11,1.23
2023/07/10/ 12:02:22::797,2300369,5610,0.33,0.30,0.36,0.38,1.04,1.67
2023/07/10/ 12:02:23::213,2300779,5611,0.33,0.30,0.36,0.38,0.90,1.66
2023/07/10/ 12:02:23::628,2301189,5612,0.33,0.30,0.36,0.38,1.10,1.24
2023/07/10/ 12:02:24::040,2301599,5613,0.33,0.30,0.35,0.38,1.08,1.54
2023/07/10/ 12:02:24::453,2302009,5614,0.33,0.30,0.36,0.39,0.89,1.74
2023/07/10/ 12:02:24::856,2302419,5615,0.33,0.29,0.36,0.38,1.07,1.25
2023/07/10/ 12:02:25::293,2302829,5616,0.33,0.30,0.35,0.38,1.11,1.41
2023/07/10/ 12:02:25::694,2303240,5617,0.33,0.30,0.36,0.39,0.90,1.82
2023/07/10/ 12:02:26::098,2303649,5618,0.33,0.30,0.36,0.38,1.04,1.29
2023/07/10/ 12:02:26::517,2304060,5619,0.33,0.30,0.36,0.39,1.12,1.32
2023/07/10/ 12:02:26::932,2304470,5620,0.33,0.30,0.35,0.39,0.91,1.86
2023/07/10/ 12:02:27::343,2304880,5621,0.33,0.30,0.36,0.38,1.02,1.35
2023/07/10/ 12:02:27::792,2305290,5622,0.33,0.30,0.36,0.38,1.11,1.27
2023/07/10/ 12:02:28::193,2305700,5623,0.33,0.30,0.36,0.39,0.94,1.87
2023/07/10/ 12:02:28::586,2306110,5624,0.33,0.30,0.36,0.38,1.00,1.37
2023/07/10/ 12:02:29::010,2306521,5625,0.33,0.30,0.36,0.38,1.11,1.24
2023/07/10/ 12:02:29::435,2306930,5626,0.33,0.30,0.36,0.38,0.96,1.85
2023/07/10/ 12:02:29::839,2307341,5627,0.33,0.30,0.36,0.39,0.98,1.41
2023/07/10/ 12:02:30::236,2307750,5628,0.33,0.30,0.36,0.38,1.11,1.23
2023/07/10/ 12:02:30::651,2308161,5629,0.33,0.30,0.35,0.39,0.98,1.82
2023/07/10/ 12:02:31::057,2308571,5630,0.33,0.30,0.36,0.39,0.95,1.50
2023/07/10/ 12:02:31::475,2308981,5631,0.33,0.30,0.36,0.38,1.12,1.23
2023/07/10/ 12:02:31::887,2309391,5632,0.33,0.30,0.36,0.39,1.01,1.76
2023/07/10/ 12:02:32::304,2309801,5633,0.33,0.30,0.36,0.39,0.92,1.60
2023/07/10/ 12:02:32::709,2310211,5634,0.33,0.30,0.36,0.38,1.11,1.23
2023/07/10/ 12:02:33::122,2310622,5635,0.33,0.30,0.36,0.39,1.06,1.61
2023/07/10/ 12:02:33::547,2311031,5636,0.33,0.30,0.36,0.39,0.89,1.72
2023/07/10/ 12:02:33::955,2311441,5637,0.33,0.29,0.36,0.38,1.07,1.26
2023/07/10/ 12:02:34::364,2311852,5638,0.33,0.30,0.35,0.38,1.10,1.44
2023/07/10/ 12:02:34::781,2312261,5639,0.33,0.30,0.36,0.39,0.89,1.81
2023/07/10/ 12:02:35::202,2312672,5640,0.33,0.30,0.36,0.38,1.04,1.28
2023/07/10/ 12:02:35::622,2313081,5641,0.32,0.30,0.36,0.39,1.11,1.32
2023/07/10/ 12:02:36::032,2313492,5642,0.33,0.30,0.35,0.39,0.91,1.86
2023/07/10/ 12:02:36::431,2313902,5643,0.33,0.30,0.36,0.38,1.02,1.36
2023/07/10/ 12:02:36::847,2314312,5644,0.33,0.30,0.36,0.39,1.11,1.27
2023/07/10/ 12:02:37::261,2314722,5645,0.33,0.30,0.36,0.39,0.94,1.87
2023/07/10/ 12:02:37::688,2315132,5646,0.33,0.30,0.36,0.39,1.00,1.38
2023/07/10/ 12:02:38::093,2315542,5647,0.33,0.30,0.36,0.39,1.11,1.24
2023/07/10/ 12:02:38::517,2315953,5648,0.33,0.30,0.35,0.39,0.96,1.85
2023/07/10/ 12:02:38::912,2316362,5649,0.33,0.30,0.35,0.39,0.98,1.42
2023/07/10/ 12:02:39::326,2316773,5650,0.33,0.30,0.36,0.38,1.12,1.23
2023/07/10/ 12:02:39::738,2317182,5651,0.33,0.30,0.36,0.39,0.99,1.81
2023/07/10/ 12:02:40::138,2317593,5652,0.33,0.30,0.36,0.39,0.93,1.53
2023/07/10/ 12:02:40::566,2318003,5653,0.33,0.30,0.36,0.38,1.12,1.24
2023/07/10/ 12:02:40::974,2318413,5654,0.32,0.30,0.36,0.39,1.04,1.68
2023/07/10/ 12:02:41::392,2318823,5655,0.33,0.30,0.36,0.39,0.90,1.67
2023/07/10/ 12:02:41::803,2319234,5656,0.33,0.30,0.36,0.38,1.09,1.25
2023/07/10/ 12:02:42::208,2319643,5657,0.33,0.30,0.36,0.39,1.09,1.47
2023/07/10/ 12:02:42::633,2320054,5658,0.33,0.30,0.36,0.39,0.90,1.80
2023/07/10/ 12:02:43::037,2320463,5659,0.33,0.30,0.36,0.39,1.05,1.28
2023/07/10/ 12:02:43::457,2320874,5660,0.33,0.30,0.35,0.39,1.11,1.32
2023/07/10/ 12:02:43::866,2321284,5661,0.33,0.30,0.35,0.39,0.91,1.86
2023/07/10/ 12:02:44::285,2321694,5662,0.33,0.30,0.36,0.39,1.02,1.36
2023/07/10/ 12:02:44::722,2322104,5663,0.33,0.30,0.36,0.39,1.11,1.26
2023/07/10/ 12:02:45::109,2322514,5664,0.33,0.30,0.35,0.39,0.94,1.86
2023/07/10/ 12:02:45::522,2322924,5665,0.33,0.30,0.36,0.39,0.99,1.39
2023/07/10/ 12:02:45::939,2323335,5666,0.33,0.30,0.36,0.38,1.11,1.23
2023/07/10/ 12:02:46::344,2323744,5667,0.33,0.30,0.36,0.39,0.97,1.83
2023/07/10/ 12:02:46::764,2324155,5668,0.33,0.29,0.36,0.39,0.95,1.49
2023/07/10/ 12:02:47::166,2324564,5669,0.33,0.30,0.36,0.39,1.12,1.23
2023/07/10/ 12:02:47::610,2324974,5670,0.33,0.30,0.36,0.39,1.02,1.73
2023/07/10/ 12:02:48::000,2325385,5671,0.33,0.30,0.36,0.39,0.91,1.64
2023/07/10/ 12:02:48::414,2325794,5672,0.33,0.29,0.36,0.39,1.10,1.24
2023/07/10/ 12:02:48::823,2326205,5673,0.33,0.30,0.36,0.39,1.08,1.52
2023/07/10/ 12:02:49::241,2326615,5674,0.33,0.30,0.36,0.39,0.90,1.77
2023/07/10/ 12:02:49::662,2327025,5675,0.33,0.30,0.36,0.39,1.05,1.27
2023/07/10/ 12:02:50::072,2327435,5676,0.33,0.30,0.35,0.39,1.12,1.34
2023/07/10/ 12:02:50::489,2327845,5677,0.33,0.30,0.35,0.39,0.91,1.85
2023/07/10/ 12:02:50::895,2328255,5678,0.33,0.30,0.36,0.39,1.02,1.36
2023/07/10/ 12:02:51::308,2328666,5679,0.33,0.30,0.36,0.39,1.11,1.27
2023/07/10/ 12:02:51::718,2329075,5680,0.33,0.30,0.35,0.39,0.94,1.87
2023/07/10/ 12:02:52::128,2329486,5681,0.33,0.30,0.36,0.39,1.00,1.38
2023/07/10/ 12:02:52::534,2329895,5682,0.33,0.30,0.36,0.38,1.12,1.24
2023/07/10/ 12:02:52::972,2330306,5683,0.33,0.30,0.36,0.39,0.97,1.84
2023/07/10/ 12:02:53::368,2330716,5684,0.33,0.30,0.36,0.39,0.96,1.46
2023/07/10/ 12:02:53::784,2331126,5685,0.33,0.30,0.36,0.38,1.12,1.23
2023/07/10/ 12:02:54::194,2331536,5686,0.33,0.30,0.35,0.39,1.01,1.77
2023/07/10/ 12:02:54::612,2331947,5687,0.33,0.30,0.36,0.39,0.92,1.61
2023/07/10/ 12:02:55::025,2332356,5688,0.33,0.30,0.36,0.39,1.11,1.24
2023/07/10/ 12:02:55::448,2332767,5689,0.33,0.30,0.35,0.39,1.07,1.58
2023/07/10/ 12:02:55::853,2333176,5690,0.33,0.30,0.36,0.39,0.90,1.74
2023/07/10/ 12:02:56::269,2333587,5691,0.33,0.30,0.36,0.39,1.07,1.26
2023/07/10/ 12:02:56::678,2333997,5692,0.33,0.30,0.36,0.39,1.11,1.39
2023/07/10/ 12:02:57::107,2334407,5693,0.33,0.30,0.35,0.39,0.90,1.84
2023/07/10/ 12:02:57::510,2334817,5694,0.33,0.30,0.36,0.39,1.03,1.32
